name,description,designer,artist,publisher,min_players,max_players,min_playtime,max_playtime,playing_time,min_age,complexity_rating,user_ratings,user_comments,type,category,mechanism,family,year,average_rating
Civilization,Expand and develop your historical empire while trading with competing civilizations.,Francis Tresham,"Ed Dovey, Charles Kibler, Rodger B. MacGowan, Guillaume Rohmer + 2 more",Hartland Trefoil Ltd. + 9 more,2.0,7.0,360.0,360.0,360.0,12.0,3.65,7500,2300,Strategy,"Ancient, Civilization, Economic, Negotiation","Area Majority / Influence, Area Movement, Hand Management, Set Collection, Tech Trees / Tech Tracks, + 2 more","Ancient: Babylon, Ancient: Egypt, Ancient: Greece, Components: Map (Continental / National scale), Country: Egypt, Country: Italy, + 4 more",1980,7.5
Verräter,Two factions lay claim to the land. Join the winning side!,Marcel-André Casasola Merkle,Marcel-André Casasola Merkle,"Adlung-Spiele, New Games Order, LLC",3.0,4.0,60.0,60.0,60.0,12.0,2.57,2000,635,Strategy,"Card Game, Political","Hand Management, Modular Board, Open Drafting, Team-Based Game, Variable Player Powers",,1998,6.7
Show Manager,Hire the best cast you can find for a series of international theater productions.,Dirk Henn,"Jo Hartwig, Reinhard Horst, Oliver Schlemmer",Queen Games + 1 more,2.0,6.0,60.0,60.0,60.0,10.0,2.09,1800,564,"Family,  Strategy",Card Game,"Auction: Dutch, Open Drafting, Set Collection",Series: Yellow Wave Box (Queen),1996,7.0
Falling,"Real-time card play, where you try to be the last one to slam into the ground.",James Ernest,"James Ernest, Val Mayerik, Drew Pocza, Brian Snoddy","Cheapass Games, Paizo Publishing, Portal Games, Titanic Games",4.0,8.0,5.0,5.0,5.0,8.0,1.22,1400,562,Party,"Card Game, Fantasy, Print & Play, Real-time",Hand Management,Animals: Cattle / Cows,1998,5.5
Air Baron,Make money dominating the skies and attack when you can!,Evan Davis (I),"Kurt Miller, Mark Simonitch",The Avalon Hill Game Co,2.0,6.0,120.0,120.0,120.0,10.0,2.55,780,322,Strategy,"Aviation / Flight, Economic, Territory Building","Area Majority / Influence, Chit-Pull System, Dice Rolling",,1996,6.4
"EastFront: The War in Russia, 1941-45",Block based wargame featuring Germany and the USSR.,"Craig Besinque, Tom Dalgliesh",Eric Hotz,Columbia Games,2.0,2.0,240.0,240.0,240.0,12.0,3.6,686,339,Wargames,"Wargame, World War II","Dice Rolling, Hexagon Grid, Secret Unit Deployment, Simulation","Components: Block Wargames, Country: Russia, Country: Soviet Union, History: World War II (Eastern Front), Players: Two Player Only Games, Series: Front Series (Columbia)",1991,7.7
Apples to Apples,Choose silly or clever word matches to win this popular party game.,"Matthew Kirby, Mark Alan Osterhaus",John Kovalic,"Beverly Enterprises, Inc., Excalibur Electronics, Holiday Games, Mattel, Inc. + 3 more",4.0,10.0,30.0,30.0,30.0,12.0,1.16,19000,5400,Party,"Card Game, Humor, Party Game","Hand Management, Player Judge, Simultaneous Action Selection","Digital Implementations: VASSAL, Game: Apples to Apples, Mechanism: Judging Games, Misc: Mensa Select",1999,5.8
"WestFront: The War in Europe, 1943-45",Add a Brief Description,Craig Besinque,Eric Hotz,Columbia Games,2.0,2.0,240.0,240.0,240.0,12.0,3.47,190,106,Wargames,"Wargame, World War II","Dice Rolling, Hexagon Grid, Secret Unit Deployment","Components: Block Wargames, Players: Two Player Only Games, Series: Front Series (Columbia)",1992,6.8
MedFront: War in North Africa 1940-43,Add a Brief Description,Craig Besinque,,Columbia Games,2.0,2.0,180.0,180.0,180.0,12.0,3.08,128,75,Wargames,"Wargame, World War II","Dice Rolling, Grid Movement, Hexagon Grid, Secret Unit Deployment, Simulation","Components: Block Wargames, Decades: The 1940's, Players: Two Player Only Games, Players: Wargames with Rules Supporting Only Two…, Series: Front Series (Columbia)",1994,6.3
VolgaFront: East of EastFront 1942-43,Add a Brief Description,Tim Taylor,Eric Hotz,Columbia Games,2.0,2.0,240.0,240.0,240.0,12.0,3.0,69,67,Wargames,"Expansion for Base-game, Wargame, World War II","Dice Rolling, Grid Movement, Hexagon Grid, Secret Unit Deployment","Components: Block Wargames, Country: Russia, History: World War II (Eastern Front), Players: Two Player Only Games, Players: Wargames with Rules Supporting Only Two…, Rivers: Volga, + 1 more",1994,7.6
"EuroFront: War in Europe, 1939-45",Add a Brief Description,Craig Besinque,Eric Hotz,Columbia Games,2.0,6.0,600.0,600.0,600.0,12.0,3.69,97,67,Wargames,"Expansion for Base-game, Wargame, World War II","Dice Rolling, Hexagon Grid, Secret Unit Deployment, Simulation","Components: Block Wargames, Continents: Europe, Series: Front Series (Columbia)",1995,7.1
Sam Grant: The Civil War in the West 1862-1864,Add a Brief Description,"Tom Dalgliesh, Gary Selkirk",Eric Hotz,Columbia Games,2.0,2.0,180.0,180.0,180.0,12.0,2.85,144,79,Wargames,"American Civil War, Wargame",Secret Unit Deployment,"Components: Block Wargames, Players: Two Player Only Games",1997,6.4
Bobby Lee: The Civil War in Virginia 1861-1865,Add a Brief Description,Tom Dalgliesh,Eric Hotz,Columbia Games,2.0,2.0,240.0,240.0,240.0,12.0,2.92,370,232,Wargames,"American Civil War, Wargame","Dice Rolling, Secret Unit Deployment","Components: Block Wargames, Country: USA, Crowdfunding: Kickstarter, Digital Implementations: VASSAL, Players: Two Player Only Games, States: Virginia",1993,6.7
Rommel in the Desert,"The original WWII block wargame, featuring the conflict in North Africa.",Craig Besinque,"Tom Dalgliesh, Ron Gibson, Jody Harmon, Eric Hotz","Columbia Games, Game Preserve",2.0,2.0,150.0,150.0,150.0,12.0,3.4,1100,579,Wargames,"Wargame, World War II","Dice Rolling, Hexagon Grid, Secret Unit Deployment, Simulation","Components: Block Wargames, Country: Egypt, Country: Libya, Digital Implementations: Rally the Troops, History: World War II (Africa), Players: Two Player Only Games, + 3 more",1982,7.5
Quebec 1759,Add a Brief Description,"Steve Brewster, Tom Dalgliesh, Lance Gutteridge",,"Columbia Games, Gamma Two Games",2.0,2.0,60.0,60.0,60.0,12.0,2.13,734,386,Wargames,"Age of Reason, Wargame","Dice Rolling, Point to Point Movement, Secret Unit Deployment, Simulation","Cities: Quebec (Canada), Components: Block Wargames, Country: Canada, History: French and Indian War, Players: Two Player Only Games, Region: Quebec (Canada)",1972,6.9
Torres,Build towers and populate them with your knights to make it big in the Middle Ages.,"Michael Kiesling, Wolfgang Kramer","Alessandra Cimatoribus, Michael Menzel, Franz Vohwinkel","F.X. Schmid, HUCH! + 8 more",2.0,4.0,60.0,60.0,60.0,10.0,2.86,9600,2600,"Abstract,  Strategy","Abstract Strategy, Medieval","Action Points, Area Majority / Influence, Enclosure, Grid Movement, Hand Management, + 3 more","Components: 3-Dimensional (3D), Components: 8 x 8 Grids, Digital Implementations: Boiteajeux, Digital Implementations: Yucata, Series: The Mask Trilogy (Kramer / Kiesling)",1999,7.1
Victory: World War II,Create and play fictional combat scenarios using linking maps and WW2 military units.,"Tom Dalgliesh, Grant Dalgliesh",Eric Hotz,"Columbia Games, Tilsit",2.0,4.0,120.0,120.0,120.0,12.0,2.6,424,211,Wargames,"Wargame, World War II","Dice Rolling, Hexagon Grid, Secret Unit Deployment",Components: Block Wargames,1998,6.4
Blue vs. Gray,Strategic-level two-player card-wargame encompassing the entire Civil War conflict.,Evan Jones,"Rodger B. MacGowan, Mark Simonitch, Stacey Simons","GMT Games, QED Games",2.0,4.0,120.0,120.0,120.0,12.0,2.82,467,286,Wargames,"American Civil War, Card Game, Dice, Wargame","Dice Rolling, Hand Management","Country: USA, Digital Implementations: VASSAL",1999,6.7
Star Wars: Episode 1 – Clash of the Lightsabers,Add a Brief Description,Craig Van Ness,,"Hasbro, Milton Bradley",2.0,2.0,20.0,20.0,20.0,8.0,1.43,605,257,Family,"Card Game, Movies / TV / Radio theme, Science Fiction","Card Play Conflict Resolution, Hand Management","Admin: Better Description Needed!, Movies: Star Wars, Players: Two Player Only Games",1999,6.2
Paths of Glory,Step into the shoes of rulers and generals who triumphed or failed in the Great War.,Ted Raicer,"Charles Kibler, Terry Leeds, Rodger B. MacGowan, Mark Simonitch",GMT Games + 6 more,2.0,2.0,480.0,480.0,480.0,14.0,3.85,5100,1800,Wargames,"Wargame, World War I","Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement","Continents: Europe, Country: France, Players: Two Player Only Games, Region: Middle East",1999,8.1
El Grande,"Use your caballeros to control regions of medieval Spain, keeping clear of the King!","Wolfgang Kramer, Richard Ulrich","Doris Matthäus, Stefan Sonnberger, Franz-Georg Stämmele",Hans im Glück + 12 more,2.0,5.0,60.0,120.0,90.0,12.0,3.03,27000,5700,Strategy,"Medieval, Renaissance","Action Drafting, Area Majority / Influence, Area Movement, Auction/Bidding, Hand Management, + 6 more","Category: Dized Tutorial, Components: Map (Continental / National scale), Country: Spain, Digital Implementations: Board Game Arena, Digital Implementations: Yucata, Game: El Grande, + 1 more",1995,7.7
Union Pacific,Will you increase the value of railways you have a stake in or fight for more shares?,Alan R. Moon,Franz Vohwinkel,AMIGO + 2 more,2.0,6.0,90.0,90.0,90.0,12.0,2.54,4300,1300,Strategy,"Economic, Trains","Network and Route Building, Open Drafting, Stock Holding",Country: USA,1999,7.2
Igel Ärgern,"Race your hedgehogs, but you can only move when on top of a stack.","Doris Matthäus, Frank Nestel",Doris Matthäus,"Doris & Frank, University Games",2.0,6.0,30.0,30.0,30.0,8.0,1.38,1100,370,Family,"Animals, Children's Game, Dice","Grid Movement, Race, Roll / Spin and Move",Animals: Hedgehogs / Porcupines,1990,6.4
Conquest of the Empire,Conquer the ancient Mediterranean using beautifully detailed plastic miniatures.,"Larry Harris, Jr.",,Milton Bradley,2.0,6.0,180.0,240.0,210.0,10.0,2.53,1100,433,Wargames,"Ancient, Economic, Wargame","Area Movement, Dice Rolling","Ancient: Rome, Components: Map (Continental / National scale), Components: Miniatures, Digital Implementations: VASSAL, History: Roman Empire, Region: Mediterranean Sea, + 1 more",1984,6.3
Axis & Allies,"Re-fight WWII on a global scale with plastic soldiers, tanks, planes, and ships!","Larry Harris, Jr.",Jim Butcher (II),"Jedko Games, Milton Bradley, Nova Game Designs, PewterCraft",2.0,5.0,180.0,180.0,180.0,12.0,3.04,11000,3300,Wargames,"Economic, Wargame, World War II","Area Movement, Dice Rolling, Minimap Resolution, Stat Check Resolution, Team-Based Game","Components: 3-Dimensional (3D), Components: Map (Global Scale), Components: Miniatures, Country: Germany, Country: Japan, Country: Soviet Union, + 7 more",1981,6.6
Fortress America,America invaded by 3 nefarious foes in a futuristic conflict played with miniatures!,Michael Gray,,Milton Bradley,2.0,4.0,180.0,180.0,180.0,12.0,2.64,2500,883,"Thematic,  Wargames","Science Fiction, Wargame","Area Movement, Dice Rolling, Simulation","Country: USA, Series: Gamemaster (Milton Bradley), Theme: Alternate History, Theme: Helicopters",1986,6.7
Detroit-Cleveland Grand Prix,Move your car and try to handicap the others as you race for the checkered flag.,Wolfgang Kramer,"Ramon Mascarenas, Seth Schwartz",Mayfair Games,2.0,6.0,60.0,60.0,60.0,8.0,1.71,1100,497,Family,"Card Game, Racing",Auction/Bidding,"Cities: Cleveland (Ohio, USA), Cities: Detroit (Michigan, USA), Series: Auto Racing card system (Wolfgang Kramer), Sports: Auto Racing",1996,6.8
Klunker,"Can you stash the right jewels in your safe, or will others snatch them away?",Uwe Rosenberg,Oliver Moser,Hans im Glück + 1 more,3.0,5.0,30.0,30.0,30.0,10.0,1.77,921,376,"Family,  Strategy",Card Game,Set Collection,Admin: Better Description Needed!,1999,6.2
Titan,"Travel the land, amass your forces and fight for supremacy in this fantasy classic!","Jason B. McAllister, David A. Trampier","Mike Doyle (I), Kurt Miller, Kenn Nishiuye, David A. Trampier, Chris White (I)",The Avalon Hill Game Co + 3 more,2.0,6.0,30.0,240.0,135.0,12.0,3.46,4000,1600,"Thematic,  Wargames","Fantasy, Wargame","Dice Rolling, Minimap Resolution, Player Elimination, Roll / Spin and Move, Secret Unit Deployment, Set Collection",Series: Classic Line (Valley Games),1980,7.0
Extrablatt,Add a Brief Description,"Wulfdieter Hornung, Karl-Heinz Schmiel",,Moskito Spiele,3.0,4.0,90.0,90.0,90.0,14.0,2.9,270,135,Strategy,Territory Building,"Area Majority / Influence, Set Collection, Simulation, Tile Placement",,1991,7.0
Colossal Arena,Place your bets. Power your beasts. Be the cagiest spectator in the arena.,Reiner Knizia,"Cyrille Daujean, Thierry Doizon, Dan Harding, Steve Holmes + 4 more",The Avalon Hill Game Co + 11 more,2.0,5.0,40.0,60.0,50.0,8.0,2.02,7200,2400,"Family,  Strategy","Card Game, Fantasy, Mythology","Betting and Bluffing, Hand Management, Investment","Creatures: Monsters, Series: Betting Trilogy (Reiner Knizia), Series: Fantasy Flight Silver Line",1997,6.8
Mystery Rummy: Jack the Ripper,"Make the best case, with evidence and other cards, for who is Jack the Ripper.",Mike Fitzgerald,"Christine Conrad, Eugenia Nobati, Virginijus Poshkus","U.S. Games Systems, Inc. + 5 more",2.0,4.0,45.0,45.0,45.0,10.0,1.75,3500,1200,"Family,  Strategy","Card Game, Murder/Mystery","Hand Management, Set Collection, Voting","Card Games: Draw and Discard, Historical Figures: Jack the Ripper, Misc: LongPack Games, Series: Mystery Rummy, Traditional Card Games: Rummy",1998,6.9
Broadsides & Boarding Parties,"Aye, mateys! Face-off against a friend in a duel between huge plastic sailing ships.","Larry Harris, Jr.",,"Citadel's Game Series (CGS), Milton Bradley",2.0,2.0,60.0,60.0,60.0,10.0,1.83,594,296,Thematic,"Nautical, Pirates, Wargame","Action Queue, Dice Rolling, Grid Movement, Hand Management, Point to Point Movement, Square Grid","Components: Miniatures, Players: Two Player Only Games, Series: Gamemaster (Milton Bradley)",1982,6.2
Peaceful Resistance,Add a Brief Description,Dave Thornburg,,D&R Games,2.0,3.0,30.0,30.0,30.0,,1.0,18,10,Abstract,Abstract Strategy,"Grid Movement, Hexagon Grid, Tile Placement",,1995,5.7
TAMSK,A unique abstract where you are running against time.,Kris Burm,lu'cifer,"Don & Co., Rio Grande Games, Schmidt Spiele",2.0,2.0,20.0,20.0,20.0,8.0,2.29,1400,547,Abstract,"Abstract Strategy, Real-time","Action Timer, Enclosure, Grid Movement","Components: Sand Timers, Digital Implementations: BoardSpace, Players: Two Player Only Games, Series: GIPF Project",1998,6.8
Wettstreit der Baumeister,Add a Brief Description,Jean du Poël,Claus Stephan,"Historien Spiele Galerie (Historien Spielegalerie), KOSMOS, Tilsit",3.0,4.0,45.0,45.0,45.0,10.0,2.0,394,137,"Family,  Strategy",City Building,Auction/Bidding,Containers: Tubes,1994,6.1
Auf Achse,Bid on shipping contracts then pick them up and deliver between cities for payment!,Wolfgang Kramer,"Jochen Frick, Harald Lieske","Dino Toys s. r. o., Disk Říčany, F.X. Schmid, Grow Jogos e Brinquedos + 5 more",2.0,6.0,60.0,60.0,60.0,8.0,1.96,1900,585,Family,"Economic, Movies / TV / Radio theme, Transportation","Auction/Bidding, Pick-up and Deliver, Roll / Spin and Move","Country: Germany, Promotional: Promo Board Games, Theme: Trucks, TV Shows: Auf Achse",1987,6.2
Condottiere,Manage and deploy your mercenaries to the right province to take control over Italy!,"Dominique Ehrhard, Duccio Vitale + 1 more","Dominique Ehrhard, John Goodenough, Serge Hochain, Tomasz Jedruszek + 4 more",Eurogames + 14 more,2.0,6.0,20.0,45.0,32.5,10.0,1.96,10000,2700,Strategy,"Bluffing, Card Game, Medieval, Negotiation","Area Majority / Influence, Auction/Bidding, Constrained Bidding, Hand Management","Admin: Better Description Needed!, Cities: Florence (Tuscany, Italy), Components: Map (Continental / National scale), Components: Wooden pieces & boards, Country: Italy, Digital Implementations: VASSAL, + 2 more",1995,6.9
Ransom,Add a Brief Description,Philip O'Neill,Lewis Michael,(Self-Published),2.0,6.0,45.0,45.0,45.0,12.0,1.63,80,30,Uncategorized,"Abstract Strategy, Bluffing, City Building, Economic, Negotiation","Auction/Bidding, Memory, Trading",Containers: Video Tape Boxes,1994,6.3
"Plotters, Inc.",Try to collect only 2 of the 4 suits in this may-follow trick-taking game.,Klaus Palesch,"Hailey Ha Jung, Makiko Kodama, 別府さい (Sai Beppu)","Berliner Spielkarten, BoardM Factory, Playte, 数寄ゲームズ (Suki Games)",4.0,6.0,60.0,60.0,60.0,10.0,1.86,320,112,Strategy,Card Game,Trick-taking,,1999,6.7
I'm the Boss!,"Negotiate your way into deals, but get too greedy and they'll cut you out!",Sid Sackson,"William O'Connor, Diego Sanchez","Eagle-Gryphon Games, Edge Entertainment, Face2Face Games, Kaissa Chess & Games + 6 more",3.0,6.0,60.0,60.0,60.0,12.0,1.97,3800,1300,"Family,  Strategy","Economic, Negotiation","Dice Rolling, Hand Management, Negotiation, Roll / Spin and Move, Set Collection, Take That","Digital Implementations: Board Game Arena, Series: Family Games (Gryphon Games)",1994,6.8
Rheinländer,Only the duke with the best duchies will control the Rhine!,Reiner Knizia,"William O'Connor, Franz Vohwinkel","Face2Face Games, Hasbro, Parker Brothers",3.0,5.0,45.0,45.0,45.0,12.0,2.42,1700,664,Strategy,"Abstract Strategy, Medieval, Territory Building","Area Majority / Influence, Enclosure, Hand Management","Admin: Better Description Needed!, Country: Germany",1999,6.6
Guillotine,Manipulate the line to collect the most valuable heads.,Paul Peterson,"Quinton Hoover, Mike Raabe",Wizards of the Coast + 7 more,2.0,5.0,30.0,30.0,30.0,12.0,1.27,21000,4900,Family,"Card Game, Humor","Hand Management, Open Drafting, Set Collection, Take That","Country: France, Mechanism: Card Line",1998,6.5
Modern Art,Four types of auctions challenge players in this classic game of art speculation.,Reiner Knizia,"Carole Carrion, Manuel Carvalho, Chen Cheng-po, Mike Doyle (I) + 8 more",Hans im Glück + 20 more,3.0,5.0,45.0,45.0,45.0,10.0,2.29,22000,5200,Strategy,"Card Game, Economic","Auction: English, Auction: Once Around, Auction: Sealed Bid, Auction: Turn Order Until Pass, Auction/Bidding, + 3 more","Misc: LongPack Games, Series: Book Box (DiceTree), Theme: Art, Theme: Fine Art and Art Museums, Theme: Painting / Paintings",1992,7.5
Kingdoms,Vie for dominance by tactically placing tiles and castles over 3 epochs.,Reiner Knizia,"Kevin Childress, Anders Finér, Eric Lofgren, Henning Ludvigsen + 3 more",Hans im Glück + 12 more,2.0,4.0,45.0,45.0,45.0,9.0,1.84,5000,1600,"Abstract,  Strategy","Abstract Strategy, Fantasy, Medieval",Tile Placement,"Components: 5 x 6 Grids, Series: Fantasy Flight Silver Line",1994,6.7
Ta Yü,Divert water to your two sides of the board and away from the sides of your opponent.,Niek Neuwahl,"Dirk Hoffmann, Claus Stephan","Crown & Andrews Ltd., Goliath Games, KOSMOS, Rio Grande Games",2.0,4.0,30.0,45.0,37.5,10.0,2.07,1500,559,Abstract,Abstract Strategy,"Connections, Team-Based Game, Tile Placement","Components: 19 x 19 Grids, Mechanism: Connection",1999,7.0
Hoity Toity,British Lords collect antiques with quick rounds of 'rock-paper-scissors' thinking.,Klaus Teuber,"Leif Åbjörnsson, Tanja Donner, Ritva Hussain-Shahid, Michaela Kienle + 2 more",alea + 8 more,2.0,5.0,45.0,45.0,45.0,12.0,1.87,5300,2000,Family,Bluffing,"Rock-Paper-Scissors, Set Collection, Simultaneous Action Selection","Admin: Better Description Needed!, Series: Alea Big Box",1990,6.5
Dune,"Use unique strengths, treachery, and cunning to gain control of the Spice.","Bill Eberle, Jack Kittredge, Peter Olotka","Jean Baer, Linda Bound, Fabrice Lamy, Christophe Peulvast + 3 more",The Avalon Hill Game Co + 2 more,2.0,6.0,60.0,180.0,120.0,12.0,3.44,5800,2000,"Strategy,  Thematic","Bluffing, Fighting, Negotiation, Novel-based, Political, Science Fiction","Alliances, Area Majority / Influence, Area Movement, Auction/Bidding, Force Commitment, + 4 more","Animals: Worms, Books: Dune, Creatures: Aliens / Extraterrestrials, Creatures: Monsters, Digital Implementations: VASSAL, Theme: Deserts",1979,7.6
Quo Vadis?,Become the most powerful faction in the Roman Senate through back deals and elections,Reiner Knizia,"Pete Fenlon, Jason Hawkins, Jessica Ney, Franz Vohwinkel, Stephen Graham Walsh",Hans im Glück + 2 more,3.0,5.0,45.0,45.0,45.0,12.0,2.08,2300,833,Strategy,"Ancient, Negotiation, Political","Negotiation, Point to Point Movement, Trading, Voting",Ancient: Rome,1992,6.5
Green Thumb Cards,Add a Brief Description,(Uncredited),(Uncredited),Playful Minds,2.0,5.0,45.0,45.0,45.0,7.0,1.2,29,13,Uncategorized,Card Game,"Set Collection, Take That",Theme: Gardening,1996,7.3
Primordial Soup,Increase your amoeba population and evolve powers to help it thrive.,"Doris Matthäus, Frank Nestel",Doris Matthäus,"Doris & Frank, Z-Man Games",3.0,4.0,90.0,90.0,90.0,12.0,2.73,4700,1500,Strategy,Prehistoric,"Bias, Dice Rolling, Grid Movement, Variable Player Powers","Theme: Bacteria, Theme: Biology, Theme: Evolution, Theme: Science",1997,6.9
Money!,Outsmart the market to maximize your portfolio.,Reiner Knizia,"Paul Niemeyer, Cristal Portau, Marek Szyszko, Franz Vohwinkel","cosaic, Eagle-Gryphon Games, Egmont Polska, Fractal Juegos + 8 more",3.0,5.0,30.0,30.0,30.0,10.0,1.54,2900,958,Family,Card Game,"Auction/Bidding, Set Collection, Simultaneous Action Selection","Series: à la Carte (Goldsieber), Series: Bookshelf (Gryphon Games)",1999,6.5
The Really Nasty Horse Racing Game,"Show your true colours in this competitive game of bluffing, double-crossing and fun!",Simon Knock,,"Rascals Products Limited, University Games, Upstarts, Winning Moves UK Ltd.",2.0,6.0,90.0,90.0,90.0,12.0,1.66,856,311,Party,"Animals, Racing, Sports","Betting and Bluffing, Roll / Spin and Move",Sports: Horse Racing,1989,6.3
Take it Easy!,The quick playing tile laying game for 1-100 people.,Peter Burley,"Peter Burley, Alexander Strohmaier, Steve Tolley, Franz Vohwinkel, Thomas Weiss","Burley Games, F.X. Schmid, Spear's Games + 15 more",1.0,8.0,20.0,20.0,20.0,10.0,1.48,3100,925,"Abstract,  Family","Abstract Strategy, Puzzle","Bingo, Pattern Building, Tile Placement","Players: Games with Solitaire Rules, Series: Take It ...",1983,6.6
Iron Dragon,"A ""crayon rail"" game, set in a fantasy world; with spells & dragons.","Darwin Bromley, Tom Wham","Javier González Cava, Larry Elmore, Chris Vande Voort",Mayfair Games,2.0,6.0,240.0,240.0,240.0,12.0,2.93,1700,577,Strategy,"Fantasy, Trains, Transportation","Crayon Rail System, Hexagon Grid, Multiple Maps, Network and Route Building, Pick-up and Deliver","Components: Crayons, Series: Empire Builder Rail Games (Mayfair)",1994,7.0
Princess Ryan's Star Marines,Add a Brief Description,Mark McLaughlin,"Larry Elmore, Kurt Miller",The Avalon Hill Game Co,1.0,6.0,120.0,120.0,120.0,10.0,2.44,218,123,"Thematic,  Wargames","Deduction, Science Fiction","Cooperative Game, Simultaneous Action Selection, Variable Player Powers",,1997,5.4
Caesar & Cleopatra,Caesar and Cleopatra try to influence Roman officials to support their cause and win.,Wolfgang Lüdtke,Franz Vohwinkel,KOSMOS + 6 more,2.0,2.0,60.0,60.0,60.0,10.0,1.91,4600,1400,Strategy,"Ancient, Bluffing, Card Game","Area Majority / Influence, Hand Management, Set Collection","Ancient: Egypt, Ancient: Rome, Country: Egypt, Historical Figures: Cleopatra, Players: Two Player Only Games, Series: Two-player games (Kosmos)",1997,6.4
Frischfleisch,Add a Brief Description,Friedemann Friese,"Lars-Arne ""Maura"" Kalusky",2F-Spiele,2.0,6.0,120.0,120.0,120.0,18.0,2.55,156,63,Strategy,"Exploration, Horror",Modular Board,Theme: Cannibals / Cannibalism,1999,6.1
Cape Horn,Round the Cape Horn by laying wind tiles in this sail racing game.,Thorsten Gimmler,"Anke Pohl, Thilo Rick, Claus Stephan","KOSMOS, Rio Grande Games, Tilsit",3.0,5.0,45.0,60.0,52.5,12.0,2.02,561,232,"Family,  Strategy","Nautical, Racing",Tile Placement,"Country: Chile, Sports: Sailing",1999,6.0
Robin Hood,Add a Brief Description,Klaus Palesch,Oliver Freudenreich,AMIGO,3.0,6.0,30.0,30.0,30.0,8.0,1.6,85,32,Uncategorized,Card Game,,Folk Tales & Fairy Tales: Robin Hood,1999,5.4
Kontor,Add a Brief Description,Michael Schacht,"Olivier Frot, Franz Vohwinkel","999 Games, Goldsieber Spiele, Tilsit",2.0,4.0,60.0,60.0,60.0,12.0,2.2,817,318,Strategy,"City Building, Nautical, Renaissance","Area Majority / Influence, Commodity Speculation, Map Addition, Square Grid, Take That, + 2 more","Cities: Amsterdam (The Netherlands), Country: Netherlands",1999,6.0
Hoax,Bluff your way through and be the first to deduce your opponents' secret identities!,"Bill Eberle, Edward Horn, Jr., Jack Kittredge, Peter Olotka",Linda Bound,"Eon, Hexagames (I)",3.0,12.0,45.0,45.0,45.0,10.0,1.35,227,108,"Party,  Strategy","Bluffing, Deduction, Fantasy, Medieval","Deduction, Hidden Roles, Voting",,1981,5.9
Pass the Bomb,Announce your word using the given criteria and pass the bomb before it goes off!,"Sylvie Barc, Roger Heyworth, Los Rodriguez, Juan Rodriguez","Sylvie Barc, Patrick Fix, G. Husner, Simon Roberts, Juan Rodriguez","Anvol, AS Company, Asmodee, danspil + 13 more",2.0,10.0,20.0,20.0,20.0,12.0,1.3,1600,415,Party,"Electronic, Party Game, Real-time, Word Game","Dice Rolling, Hot Potato",Game: Pass the Bomb,1994,5.8
Pit,World's liveliest card game. Trade 1! Trade 2! Trade 3! Trade 4! Corner the market.,"Edgar Cayce, Harry Gavitt, George S. Parker","Randy Asher, Paul Couture, Olivier Fagnère, Nick the Rat + 4 more","(Self-Published), Arclight Games, Clipper, Copp Clark Publishing Company + 21 more",3.0,8.0,30.0,90.0,60.0,7.0,1.16,9300,2800,"Family,  Party","Card Game, Economic, Party Game","Commodity Speculation, Negotiation, Real-Time, Set Collection, Trading","Mechanism: Turnless Trading, TV Shows: The Simpsons",1903,6.4
Andromeda,Use cosmic ashtrays to dominate the galaxy!,Alan R. Moon,Doris Matthäus,"999 Games, ABACUSSPIELE, Grünspan-Spiele, Rio Grande Games",3.0,5.0,60.0,60.0,60.0,10.0,2.23,1300,496,"Family,  Strategy","Science Fiction, Space Exploration, Territory Building","Area Majority / Influence, Set Collection, Trading",,1999,6.4
Vino,Buy vineyards in different regions of Italy and watch the market to sell your grapes.,Christwart Conrad,Franz Vohwinkel,Goldsieber Spiele + 1 more,3.0,5.0,90.0,90.0,90.0,12.0,2.98,687,260,Strategy,Economic,"Area Majority / Influence, Commodity Speculation, Simultaneous Action Selection","Admin: Better Description Needed!, Components: Marbles, Country: Italy, Food & Drink: Wine",1999,6.4
Wortelboer,Add a Brief Description,"Gerard Mulder, Johan Schuyl",Sander ten Napel,Think Games,2.0,4.0,30.0,30.0,30.0,,1.0,16,14,Uncategorized,"Animals, Card Game",Take That,,1999,4.2
Metropolis,Negotiate the best deals in the most diverse neighborhoods to win!,Sid Sackson,(Uncredited),Otto Maier Verlag,2.0,5.0,90.0,90.0,90.0,16.0,2.24,374,143,"Family,  Strategy","City Building, Negotiation",,Components: Polyominoes,1984,6.3
Elfenwizards,Add a Brief Description,Alan R. Moon,Doris Matthäus,White Wind,3.0,6.0,90.0,90.0,90.0,10.0,2.3,110,66,Uncategorized,Negotiation,Dice Rolling,Creatures: Fairies / Elves / Pixies,1995,6.2
Buy Low Sell High,Get rich manipulating the market as you buy and sell stocks.,Reiner Knizia,"Miles Germer, Alvin Madden","Editrice Giochi, Überplay, Wargames Club Publishing",2.0,4.0,60.0,60.0,60.0,12.0,1.99,890,401,Family,Economic,Commodity Speculation,Cities: Palmyra (Syria),1996,6.1
