name,description,designer,artist,publisher,min_players,max_players,min_playtime,max_playtime,playing_time,min_age,complexity_rating,user_ratings,user_comments,type,category,mechanism,family,year,average_rating
Advanced Guildhall Fantasy: The Gathering,Add a Brief Description,Hope S. Hwang,,Alderac Entertainment Group,2.0,4.0,30.0,45.0,37.5,10.0,2.0,122,45,Uncategorized,"Card Game, Fantasy","Hand Management, Set Collection, Take That","Admin: Better Description Needed!, Containers: Cubes, Game: Guildhall",2017,7.3
Munchkin Metal Pin,Add a Brief Description,,John Kovalic,Steve Jackson Games,3.0,6.0,,,,10.0,,6,0,Uncategorized,"Expansion for Base-game, Fighting","Dice Rolling, Variable Player Powers",Game: Munchkin,2014,6.0
Munchkin Imaginary Friend,Add a Brief Description,,John Kovalic,Steve Jackson Games,3.0,6.0,60.0,120.0,90.0,10.0,,6,1,Uncategorized,"Expansion for Base-game, Fighting, Humor",Variable Player Powers,Game: Munchkin,2014,6.7
,Add a Brief Description,(Uncredited),(Uncredited),Alga,2.0,4.0,,,,,,2,1,Uncategorized,Nautical,"Grid Movement, Roll / Spin and Move",Theme: Vikings,,5.5
Rattus: Spoils of War,Add a Brief Description,"Åse Berg, Henrik Berg",Alexandre Roche,White Goblin Games,2.0,4.0,45.0,45.0,45.0,10.0,2.0,23,19,Uncategorized,"Expansion for Base-game, Medieval",Variable Player Powers,"Game: Rattus, Medical: Diseases",2017,7.3
Fallout: Wasteland Warfare,"Survive the Wasteland, solo, coop, or against a friend!",James Sheahan,,"Modiphius Entertainment, Pandora's Box Studio",1.0,8.0,30.0,240.0,135.0,14.0,3.59,416,125,"Thematic,  Wargames","Horror, Miniatures, Science Fiction, Video Game Theme, Wargame, Zombies","Cooperative Game, Dice Rolling, Player Elimination, Simulation","Components: Miniatures, Digital Implementations: TableTop Simulator Mod…, Game: Fallout, Theme: Post-Apocalyptic, Theme: Retro",2018,7.9
,Add a Brief Description,Stéphane Sénéchal,Thomas Pouchin,"(Looking for a publisher), Nuts! Publishing",1.0,2.0,60.0,360.0,210.0,14.0,3.0,2,6,Wargames,"Wargame, World War I","Dice Rolling, Hexagon Grid","Admin: Upcoming Releases, Cities: Kobarid (Slovenia), Country: Italy, Country: Slovenia",,9.0
Kickin' Your Caterpillar,Add a Brief Description,Rocky Heckman,"Rocky Heckman, Daniel Salcido",Cravon Studios,3.0,7.0,20.0,45.0,32.5,8.0,,2,2,Uncategorized,"Card Game, Children's Game","Set Collection, Take That",,2017,8.0
Lethal Party,Add a Brief Description,"Beta Ma (馬國書), Chih-Fan Chen",Chih-Fan Chen,Dino's Tiny Brain,3.0,10.0,15.0,15.0,15.0,15.0,1.0,27,12,Uncategorized,"Action / Dexterity, Mafia, Real-time","Pattern Recognition, Player Elimination, Take That",,2017,5.0
Blood Bowl (2016 Edition): Grombrindal and the Black Gobbo – Star Player Duo,Add a Brief Description,,,Forge World,2.0,2.0,60.0,180.0,120.0,12.0,,10,2,Uncategorized,Expansion for Base-game,"Dice Rolling, Grid Movement, Variable Player Powers","Game: Blood Bowl, Players: Two Player Only Games, Series: Specialist Games (Games Workshop), Setting: Warhammer Fantasy Board Games",2017,7.8
Mochiju,Gather a team of space monsters and fight for control of the universe!,SY Li,SY Li,Homosapiens Lab,3.0,6.0,5.0,10.0,7.5,8.0,1.0,22,6,Uncategorized,"Card Game, Fighting","Open Drafting, Player Elimination, Simultaneous Action Selection",,2017,6.8
Zootopia: Mafia in the City,Add a Brief Description,,,Hobby World,7.0,16.0,30.0,60.0,45.0,6.0,,1,0,Uncategorized,"Children's Game, Mafia",Role Playing,Game: Werewolf / Mafia,2016,5.0
Sailor Moon Crystal: Truth or Bluff,Add a Brief Description,,,"Dyskami Publishing Company, Japanime Games",3.0,8.0,20.0,40.0,30.0,10.0,1.5,6,3,Uncategorized,"Bluffing, Party Game","Hand Management, Set Collection","Theme: Anime / Manga, Theme: Chibis",2019,6.8
Cursed Court,"A scheming game of wagering, bluffing, and deduction.",Andrew Hanson,Lee Moyer,Atlas Games,2.0,6.0,30.0,60.0,45.0,14.0,1.56,711,177,Uncategorized,"Deduction, Political",Betting and Bluffing,Series: Madison Game Design Cabal,2017,7.1
Kingdom Death: Monster – Percival Promo,Add a Brief Description,Adam Poots,,Kingdom Death,1.0,6.0,60.0,180.0,120.0,17.0,,32,13,Uncategorized,"Adventure, Expansion for Base-game, Fantasy, Fighting, Horror, + 3 more","Cooperative Game, Dice Rolling, Grid Movement, Role Playing, Storytelling",Game: Kingdom Death Monster,2016,8.8
Kingdom Death: Monster – White Speaker Promo,Add a Brief Description,Adam Poots,,Kingdom Death,1.0,6.0,60.0,180.0,120.0,17.0,,41,12,Uncategorized,"Expansion for Base-game, + 7 more","Cooperative Game, Dice Rolling, Grid Movement, Role Playing, Storytelling",Game: Kingdom Death Monster,2016,8.8
Kingdom Death: Monster – Fade Promo,Add a Brief Description,Adam Poots,,Kingdom Death,1.0,6.0,60.0,180.0,120.0,17.0,,30,12,Uncategorized,"Adventure, Expansion for Base-game, Fantasy, Fighting, Horror, + 3 more","Cooperative Game, Dice Rolling, Grid Movement, Role Playing, Storytelling",Game: Kingdom Death Monster,2016,8.6
Wendepunkte,Add a Brief Description,"Michael ""Geis"" Geithner, Martin Thiele-Schwez",Alex Wohlrab,"DDR Museum, Playing History",3.0,8.0,10.0,20.0,15.0,12.0,1.0,11,3,Uncategorized,"Card Game, Educational, Political","Hand Management, Open Drafting, Simultaneous Action Selection, Storytelling",Country: Germany,2017,6.8
Kingdom Death: Monster – Before The Wall Promo,Add a Brief Description,Adam Poots,,Kingdom Death,1.0,6.0,60.0,180.0,120.0,17.0,,31,11,Uncategorized,"Adventure, Expansion for Base-game, Fantasy, Fighting, Horror, + 3 more","Cooperative Game, Dice Rolling, Grid Movement, Role Playing, Storytelling","Game: Kingdom Death Monster, Mechanism: Campaign Games, Players: Games with Solitaire Rules",2016,8.5
Kingdom Death: Monster – Twilight Thong,Add a Brief Description,Adam Poots,,Kingdom Death,1.0,6.0,60.0,180.0,120.0,17.0,,17,9,Uncategorized,"Adventure, Expansion for Base-game, Fantasy, Fighting, Horror, + 3 more","Cooperative Game, Dice Rolling, Grid Movement, Role Playing, Storytelling","Game: Kingdom Death Monster, Mechanism: Campaign Games, Players: Games with Solitaire Rules",2016,7.5
Kingdom Death: Monster – Allison The Twilight Knight (White Box) Promo Cards,Add a Brief Description,Adam Poots,,Kingdom Death,1.0,6.0,60.0,180.0,120.0,17.0,,37,12,Uncategorized,"Adventure, Expansion for Base-game, Fantasy, Fighting, Horror, + 3 more","Cooperative Game, Dice Rolling, Grid Movement, Role Playing, Storytelling",Game: Kingdom Death Monster,2016,8.7
Kingdom Death: Monster – Nightmare Breast Pump,Add a Brief Description,Adam Poots,"Lokman Lam, Jon Troy Nickel",Kingdom Death,1.0,6.0,60.0,180.0,120.0,17.0,,18,8,Uncategorized,"Adventure, Expansion for Base-game, Fantasy, Fighting, Horror, + 3 more","Cooperative Game, Dice Rolling, Grid Movement, Role Playing, Storytelling",Game: Kingdom Death Monster,2015,6.9
"Operation Pincher: Stalin's Drive In the Middle East, 1949",Add a Brief Description,Ty Bomba,Ania B. Ziolkowska,One Small Step,1.0,2.0,,,,,,8,7,Wargames,"Modern Warfare, Wargame",Hexagon Grid,Magazine: CounterFact,2018,6.1
Kingdom Death: Monster – Prismatic Lantern,Add a Brief Description,Adam Poots,,Kingdom Death,1.0,6.0,60.0,180.0,120.0,17.0,,13,8,Uncategorized,"Adventure, Expansion for Base-game, Fantasy, Fighting, Horror, + 3 more","Cooperative Game, Dice Rolling, Grid Movement, Role Playing, Storytelling",Game: Kingdom Death Monster,2016,8.3
,Add a Brief Description,,,"(Self-Published), Player Ten",4.0,10.0,20.0,90.0,55.0,17.0,,4,3,Uncategorized,"Bluffing, Card Game, Deduction, Expansion for Base-game, Humor, + 2 more",Voting,,,5.8
FourCuatro,Add a Brief Description,Joseph Melendez,,DRMArts LLC,2.0,2.0,20.0,40.0,30.0,10.0,2.0,3,2,Uncategorized,Card Game,"Deck, Bag, and Pool Building, Open Drafting",Players: Two Player Only Games,2015,7.7
RPGQuest: A Jornada do Herói,Add a Brief Description,Marcelo Del Debbio,Ronaldo Barata,Daemon Editora,1.0,5.0,30.0,240.0,135.0,12.0,2.5,45,14,Uncategorized,"Adventure, Exploration, Fantasy, Medieval, Mythology, Travel","Cooperative Game, Dice Rolling, Modular Board, Pick-up and Deliver, Storytelling, Variable Player Powers",Crowdfunding: Catarse,2017,8.3
Wasted Youth,Add a Brief Description,"Kristian Correa, Ben Mitchell",Kristian Correa,"(Self-Published), Double Watt Games",2.0,6.0,10.0,30.0,20.0,12.0,1.0,2,1,Uncategorized,Card Game,"Hand Management, Set Collection",,2017,8.0
The Ruhr: A Story of Coal Trade,Transport and sell coal to cities and factories along the Ruhr river.,Thomas Spitzer,Harald Lieske,Capstone Games,2.0,4.0,120.0,120.0,120.0,12.0,3.62,662,196,Strategy,"Economic, Environmental, Industry / Manufacturing, Nautical, Transportation","Action Drafting, Pick-up and Deliver, Track Movement","Digital Implementations: Board Game Arena, Series: Coal (Thomas Spitzer)",2017,6.9
1920 Wall Street,Manipulate the market and be the richest stockbroker before everything explodes!,Perepau Llistosella,Pedro Soto,Looping Games + 3 more,2.0,5.0,45.0,60.0,52.5,12.0,2.29,637,131,Strategy,"Card Game, Economic","Investment, Set Collection, Stock Holding","Cities: New York (New York, USA), Crowdfunding: Verkami, History: Interwar period, Series: 19xx (Looping Games)",2017,6.8
Password Express,Discover the hidden word collaborating with your team mates.,Roberto Pisonero Trapote,Pedro Soto,"Brain Picnic, Granna, Looping Games",2.0,10.0,15.0,20.0,17.5,10.0,1.2,205,43,Uncategorized,"Party Game, Word Game","Pattern Recognition, Simultaneous Action Selection",,2017,6.8
Ponkotsu Factory (ぽんこつファクトリー),Repair and recombine the letters of broken words.,Yoshihiko Koriyama (郡山喜彦),"Yoshihiko Koriyama (郡山喜彦), Yoshiaki Tomioka, Minoru Toyoda (とよ田みのる)","itten, 一年中未来 (Ichinen ju MIRAI)",2.0,5.0,15.0,30.0,22.5,8.0,,70,29,Uncategorized,"Party Game, Puzzle, Real-time, Word Game",Pattern Recognition,,2014,6.6
Teenage Mutant Ninja Turtles: Shadows of the Past – Hero Pack: Casey Jones,Add a Brief Description,Kevin Wilson,Diego Rodriguez,IDW Games,2.0,5.0,60.0,90.0,75.0,14.0,,47,11,Uncategorized,"Adventure, Dice, Expansion for Base-game, Fighting, Miniatures","Cooperative Game, Deck, Bag, and Pool Building, Dice Rolling, Grid Movement, Modular Board, + 2 more","Comic Books: Teenage Mutant Ninja Turtles, Components: Miniatures",2017,7.9
Scream or Die,Add a Brief Description,"Dennis Sawyers, Anthony Tejada",Adam Krause,Amber Palace Games,2.0,8.0,15.0,25.0,20.0,7.0,1.0,22,7,Uncategorized,Dice,"Dice Rolling, Take That",Holidays: Halloween,2017,6.9
Heroes Cove: Apothecary,Add a Brief Description,Josh Wooten,,"Heroic Games, LLC",1.0,6.0,20.0,40.0,30.0,8.0,,3,3,Uncategorized,"Expansion for Base-game, + 4 more","Cooperative Game, Dice Rolling, Role Playing, Trading",,2017,7.3
Heroes Cove: Clockworks,Add a Brief Description,Josh Wooten,,"Heroic Games, LLC",1.0,7.0,20.0,40.0,30.0,8.0,,3,3,Uncategorized,"Expansion for Base-game, + 4 more","Cooperative Game, Dice Rolling, Push Your Luck, Role Playing, Variable Player Powers",,2017,7.3
Peacock Block,"Score love while causing shenanigans and debauchery, in this fast frantic game.",Mark Miller,Mark Miller,Ichiban Games,3.0,5.0,10.0,60.0,35.0,13.0,1.0,21,14,Uncategorized,"Animals, Card Game, Humor, Party Game","Set Collection, Take That","Animals: Birds, Digital Implementations: Tabletopia",2021,7.8
Terraforming Mars: Snow Algae Promo Card,Add a Brief Description,Jacob Fryxelius,Unsplash,FryxGames + 11 more,1.0,5.0,90.0,120.0,105.0,12.0,2.91,1100,329,Strategy,"Expansion for Base-game, + 5 more","Hand Management, Open Drafting, Tile Placement, Variable Player Powers","Game: Terraforming Mars, Magazine: Spielbox, Promotional: Man vs. Meeple, Season 2, Promotional: Promo Cards, Space: Mars",2017,7.8
Westfront: Tabletop Game for the First World War,Add a Brief Description,Tom Jensen,,Ostfront Publishing,2.0,6.0,120.0,120.0,120.0,12.0,,1,0,Uncategorized,"Book, Miniatures, Wargame, World War I","Dice Rolling, Measurement Movement, Simulation",,2016,5.0
Captain America: Civil War,Add a Brief Description,Nikolay Pegasov,,Hobby World,3.0,6.0,15.0,30.0,22.5,10.0,,3,1,Uncategorized,"Card Game, Novel-based",Hand Management,"Comic Books: Marvel Universe, Theme: Superheroes",2016,2.9
Mutant Chronicles Collectible Miniatures Game: Golem of Ice,Add a Brief Description,"Nate French, Eric M. Lang, Christian T. Petersen","Tim Arney-O'Neil, Henning Ludvigsen",Fantasy Flight Games,2.0,2.0,60.0,60.0,60.0,12.0,,2,4,Uncategorized,"Collectible Components, Expansion for Base-game, Fighting, Horror, Miniatures, + 2 more","Action Points, Dice Rolling, Grid Movement, Hand Management, Modular Board, + 2 more","Collectible: Collectible Miniatures Games, Players: Two Player Only Games, Setting: Mutant Chronicles",2008,5.8
Mutant Chronicles Collectible Miniatures Game: Karak's Curse,Add a Brief Description,"Nate French, Eric M. Lang, Christian T. Petersen","Tim Arney-O'Neil, Henning Ludvigsen",Fantasy Flight Games,2.0,2.0,60.0,60.0,60.0,12.0,,1,2,Uncategorized,"Collectible Components, Expansion for Base-game, Fighting, Horror, Miniatures, + 2 more","Action Points, Dice Rolling, Grid Movement, Hand Management, Modular Board, + 2 more","Collectible: Collectible Miniatures Games, Players: Two Player Only Games, Setting: Mutant Chronicles",2008,7.0
,Add a Brief Description,,,Somerville Ltd.,2.0,6.0,,,,,,1,0,Uncategorized,"Economic, World War II","Investment, Ownership, Roll / Spin and Move, Set Collection, Stock Holding, Track Movement",Series: Monopoly-Like,,5.0
Button Men: Beat People Up,Add a Brief Description,James Ernest,"Nate Taylor (II), Cheyenne Wright",Cheapass Games,2.0,2.0,10.0,10.0,10.0,12.0,1.67,162,61,Uncategorized,Dice,"Dice Rolling, Variable Player Powers",Players: Two Player Only Games,2017,6.8
Ethnos: Promo Tribe – Fairies,New tribe to expand possibilities in Ethnos.,Paolo Mori,John Howe,CMON Global Limited + 6 more,2.0,6.0,45.0,60.0,52.5,14.0,2.0,206,67,Uncategorized,Fantasy,"Area Majority / Influence, Open Drafting, Set Collection",,2017,7.4
My Little Scythe,"Gather fruits and gems, encounter events, and start friendships (or pie fights!).","Hoby Chou, Vienna Chou","Noah Adelman, Katie Khau",Stonemaier Games + 11 more,1.0,6.0,45.0,60.0,52.5,8.0,2.02,5600,1100,Family,"Children's Game, Exploration, Fantasy","Area Majority / Influence, Dice Rolling, Force Commitment, Grid Movement, Pick-up and Deliver, + 2 more","Animals: Apes / Monkeys, Animals: Bears, Animals: Birds, Animals: Cattle / Cows, Animals: Pigs, Animals: Tigers, + 14 more",2017,7.3
That's a Question!,Guess what one player's answer to tricky questions will be to advance towards victory,Vlaada Chvátil,"Sören Meding, Michaela Zaoralová",Czech Games Edition + 9 more,3.0,6.0,30.0,30.0,30.0,15.0,1.05,1300,345,Party,Party Game,,,2017,5.7
Monopoly: Alice in Wonderland Collector's Edition,"The game of Monopoly with an ""Alice in Wonderland"" (2010) movie theme.",,,The Op,2.0,6.0,90.0,90.0,90.0,8.0,,1,0,Uncategorized,"Economic, Movies / TV / Radio theme, Negotiation, Novel-based","Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading","Books: Alice in Wonderland, Game: Monopoly (Official), Versions & Editions: Versions with IP after the…",2010,2.0
Children,Add a Brief Description,Craig Nybo,,Quirky Engine Entertainment,2.0,4.0,30.0,60.0,45.0,10.0,1.5,24,12,Uncategorized,"Adventure, Horror",Tile Placement,"Creatures: Ghosts, Theme: Spooky Old Houses",2017,5.2
Bakumatsu Kyoto Souran,Add a Brief Description,Tomoki Kondoh,,Game Journal,2.0,4.0,120.0,240.0,180.0,12.0,,5,2,Uncategorized,Post-Napoleonic,Campaign / Battle Card Driven,"Cities: Kyoto (Japan), Country: Japan, History: Boshin War & Meiji Era Rebellions, History: Edo Period",2016,6.8
Trash Lords,Add a Brief Description,"Brad Dougher, Ryan Sheffield","Cody Ray, Ryan Sheffield",Craft Fair Games,3.0,5.0,30.0,30.0,30.0,17.0,2.0,36,17,Uncategorized,"Card Game, Dice, Fighting, Humor, Mature / Adult, Political","Hand Management, Push Your Luck, Take That",Theme: Trash / Garbage,2017,7.6
Mothership: Into the Vortex,Adds more hazards and unique technologies to Mothership.,Peter Sanderson,Peter Sanderson,"(Self-Published), Warp Core Games",2.0,8.0,45.0,180.0,112.5,12.0,,20,14,Uncategorized,"Expansion for Base-game, Science Fiction",Dice Rolling,Crowdfunding: Kickstarter,2017,7.9
Malwarium,Add a Brief Description,,,Kaspersky Lab,3.0,7.0,,,,,,3,1,Uncategorized,Party Game,"Storytelling, Voting",,2015,7.0
Słowny Ninja,Add a Brief Description,Łukasz Woźniak,,Go On Board,1.0,8.0,10.0,20.0,15.0,8.0,1.0,105,14,Uncategorized,"Card Game, Real-time, Word Game","Hand Management, Open Drafting",,2017,6.5
Picture It!,Add a Brief Description,,,"Five Below Merchandising, Inc.",2.0,99.0,,,,8.0,,1,2,Uncategorized,Party Game,Line Drawing,,2013,4.0
Gimme Gimme Guinea Pigs,Add a Brief Description,Bryan Takenaka,Dann May,"Flying Meeple, Game Salute",2.0,6.0,5.0,5.0,5.0,3.0,1.0,54,25,Uncategorized,"Card Game, Children's Game, Party Game, Real-time",Set Collection,,2017,5.7
Seagull Splat,Add a Brief Description,"Gary Pyper, Seven Towns",,University Games,2.0,4.0,,,,4.0,,1,0,Uncategorized,"Animals, Children's Game",Roll / Spin and Move,,2015,3.0
発見！ねこロジー (Hakken! Nekology),Add a Brief Description,(Uncredited),(Uncredited),Full House Games (フルハウスゲームズ),2.0,4.0,10.0,15.0,12.5,10.0,,1,0,Uncategorized,"Animals, Card Game","Hand Management, Take That",,2017,8.0
Wizards of the Wild: Forbidden Forest,Add a Brief Description,"Dan Schnake, Adam West",,CrossCut Games,2.0,4.0,30.0,45.0,37.5,10.0,,26,24,Uncategorized,"Animals, Card Game, Dice","Dice Rolling, Hand Management, Open Drafting, Set Collection, Variable Player Powers",Crowdfunding: Kickstarter,2017,7.2
コトバアワス (KOTOBAAWAS),Add a Brief Description,Yoshihiko Koriyama (郡山喜彦),Takashi Yamauchi (山内貴司),一年中未来 (Ichinen ju MIRAI),2.0,5.0,10.0,20.0,15.0,13.0,,2,1,Uncategorized,"Card Game, Word Game",Open Drafting,,2017,6.5
Blood Bowl (2016 Edition): The Bright Crusaders – Human Blood Bowl Team,Add a Brief Description,,,"Forge World, Games Workshop Ltd.",2.0,2.0,60.0,180.0,120.0,12.0,,7,0,Uncategorized,Expansion for Base-game,"Dice Rolling, Grid Movement, Variable Player Powers","Game: Blood Bowl, Players: Two Player Only Games, Series: Specialist Games (Games Workshop), Setting: Warhammer Fantasy Board Games",2017,6.9
Wer wird Bibel-Quizionär?,Add a Brief Description,"Anne Diehl, Jürgen Diehl",,Uljö,1.0,12.0,30.0,50.0,40.0,10.0,1.0,2,0,Uncategorized,"Educational, Trivia",Roll / Spin and Move,,2001,3.5
Realms of Destiny,Add a Brief Description,Dann Kriss,"Galen Ihlenfeldt, Dann Kriss",Dann Kriss Games,1.0,8.0,45.0,180.0,112.5,14.0,,3,1,Uncategorized,"Adventure, Exploration, Fantasy, Print & Play, Travel","Cooperative Game, Dice Rolling, Grid Movement, Hand Management, Pick-up and Deliver, + 3 more","Admin: Upcoming Releases, Setting: World of Destiny",2017,9.0
50 Overs Cricket,Add a Brief Description,,,F.T. Connor N.Z.,2.0,2.0,,,,8.0,,1,0,Uncategorized,"Educational, Sports",Dice Rolling,"Players: Two Player Only Games, Sports: Cricket",1987,5.0
Sunship: A Game of Celestial Creation and Conquest,Add a Brief Description,,,(Self-Published),2.0,4.0,,,,8.0,,1,1,Uncategorized,"Science Fiction, Space Exploration, Territory Building",Area Majority / Influence,Crowdfunding: Kickstarter,2017,8.8
"Heroes of Land, Air & Sea: Order and Chaos","The brave Lionkin, the eerie Undead and more join the fight for Aughmoore.",Scott Almes,"Chad Hoverter, Adam P. McIver, Ian Rosenthaler",Gamelyn Games,1.0,6.0,120.0,180.0,150.0,14.0,3.6,584,158,Uncategorized,"Expansion for Base-game, Exploration, Fantasy, Fighting, Medieval, + 2 more","Action Points, Area Majority / Influence, Betting and Bluffing, Deck, Bag, and Pool Building, Take That, + 2 more","Game: Heroes of Land, Air & Sea, Setting: Aughmoore",2018,8.2
Kabigon's Oyamsumi Yurayura Hammock,Add a Brief Description,,,Mega House,1.0,2.0,,,,,1.0,2,1,Uncategorized,"Action / Dexterity, Movies / TV / Radio theme",,Video Game Theme: Pokémon,2015,6.5
Altitude,"Explore the cold, snowy mountains in this hand management card game.",Franck Régnier,Sébastien Drillon,"Falomir Juegos, Les Jeux du Lac, Païlle Editions",1.0,4.0,25.0,25.0,25.0,6.0,1.0,42,12,Uncategorized,"Card Game, Children's Game, Number",Hand Management,,2017,6.4
Valerian: The Alpha Missions,Race around the space station completing missions while battling and evading enemies.,Ryan Miller,,Ultra PRO,2.0,4.0,20.0,30.0,25.0,13.0,2.4,85,34,Uncategorized,Science Fiction,"Cooperative Game, Dice Rolling, Modular Board",,2017,6.4
Hostage Negotiator: Abductor Pack 8,Will Sammy X's migraine and withdrawal symptoms get the best of him in rehab?,Mike Martins,Ivan Pushkov,Van Ryder Games + 1 more,1.0,1.0,20.0,20.0,20.0,15.0,2.5,99,67,Uncategorized,"Expansion for Base-game, + 2 more","Dice Rolling, Hand Management, Open Drafting","Game: Hostage Negotiator, Players: Games with Solitaire Rules, Players: Solitaire Only Games",2018,7.5
The Big Score,"Gather your crew, outwit your rivals, and attempt the biggest bank heist in history!","Jason Mowery, A. J. Porfirio, Chase Williams","Ryan James, RyanJamesArt",Van Ryder Games,1.0,6.0,30.0,60.0,45.0,10.0,2.0,320,102,Uncategorized,Card Game,"Hand Management, Open Drafting, Push Your Luck, Set Collection","Crowdfunding: Kickstarter, Theme: Burglary and Heists, Theme: Mystery / Crime",2018,7.0
Miaui,"Be a Cat, diving after the best fishes in the sea!",Bruno Faidutti,"Paul Mafayon, Wah! Studio",Superlude Éditions + 5 more,3.0,6.0,20.0,20.0,20.0,8.0,1.13,263,70,Uncategorized,"Animals, Bluffing","Hand Management, Simultaneous Action Selection",Theme: Anthropomorphic Animals,2017,6.4
Magnificent Flying Machines,Add a Brief Description,Richard Denning,"Matthew Comben, Andree Schneider",Medusa Games + 1 more,2.0,6.0,60.0,150.0,105.0,12.0,2.25,114,48,Uncategorized,"Aviation / Flight, Transportation","Dice Rolling, Pick-up and Deliver, Push Your Luck, Simulation","Digital Implementations: Tabletopia, Occupation: Aviator",2018,6.2
Castle Assault: Fell Fire Forge,Add a Brief Description,"TJ Dunbar, Pearson Giaume",Cryssy Cheung,MomentumVolsk,1.0,2.0,30.0,60.0,45.0,13.0,,14,5,Uncategorized,"Card Game, Dice, Fantasy, Medieval, Wargame","Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Grid Movement, Role Playing","Crowdfunding: Kickstarter, Players: Games with Solitaire Rules",2017,5.1
Fields of Arle: Tea & Trade,This expansion adds tea for your workers and new ships for trading and fishing.,"Tido Lorenz, Uwe Rosenberg",Dennis Lohausen,Feuerland Spiele + 5 more,1.0,3.0,60.0,150.0,105.0,12.0,3.98,1000,286,Strategy,"Economic, Expansion for Base-game, Farming, Industry / Manufacturing","Highest-Lowest Scoring, Income, Solo / Solitaire Game, Tile Placement, Worker Placement","Food & Drink: Tea, Game: Fields of Arle, Players: Expansions Changing Player Count",2017,8.4
A Voyage of Our Own,Add a Brief Description,Stewart Sinex,,3 Gear Games,2.0,4.0,30.0,45.0,37.5,10.0,,1,1,Uncategorized,Exploration,"Area Majority / Influence, Tile Placement",Category: Print-on-Demand,2017,10.0
Monopoly Junior: Finding Dory edition,"The game of Monopoly Junior meets the movie ""Finding Dory"".",,,Hasbro,2.0,4.0,30.0,30.0,30.0,5.0,,11,3,Uncategorized,Children's Game,Roll / Spin and Move,"Game: Monopoly (Official), Game: Monopoly Junior, Movies: Finding Nemo, Versions & Editions: Versions with IP after the…",2016,5.0
Kingdom Death: Monster – Beyond The Wall Promo,Add a Brief Description,Adam Poots,,Kingdom Death,1.0,6.0,60.0,180.0,120.0,17.0,,33,16,Uncategorized,"Adventure, Expansion for Base-game, Fantasy, Fighting, Horror, + 3 more","Cooperative Game, Dice Rolling, Grid Movement, Role Playing, Storytelling",Game: Kingdom Death Monster,2016,8.4
Monopoly: Guardians of the Galaxy Volume 2,Add a Brief Description,,,The Op,2.0,6.0,90.0,90.0,90.0,8.0,,4,1,Uncategorized,"Economic, Movies / TV / Radio theme, Negotiation","Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading","Comic Books: Marvel Universe, Theme: Superheroes",2017,6.3
Alle meine Tiere,Add a Brief Description,Jens Merkl,Nora Nowatzyk,Ravensburger,1.0,4.0,,,,3.0,,4,1,Uncategorized,"Children's Game, Educational, Math, Puzzle, Trivia","Memory, Set Collection",Series: Tiptoi (Ravensburger),2017,8.0
,Add a Brief Description,Dennis Matthias,Oliver Wetter,Villain Games,2.0,4.0,30.0,45.0,37.5,,,1,1,Uncategorized,"American West, Fighting, Science Fiction","Action Points, Deck, Bag, and Pool Building",,,10.0
Gladiator Gauntlet,Defeat successive opponents in hand to hand combat or die in the arena.,Michael Sewall,,(Web published),1.0,1.0,10.0,20.0,15.0,12.0,1.5,57,41,Uncategorized,"Ancient, Card Game, Fighting, Print & Play, Wargame","Dice Rolling, Push Your Luck","Ancient: Rome, Contests: 9 Card Nanogame PnP, Players: Solitaire Only Card Games, Players: Solitaire Only Games, Theme: Gladiators",2017,6.9
Dragonfire,"Assemble your party, and begin the adventure along the famed Sword Coast.",Randall N. Bills + 10 more,Kekai Kotaki,Catalyst Game Labs,2.0,6.0,60.0,90.0,75.0,13.0,3.23,2500,661,"Strategy,  Thematic","Card Game, Fantasy","Cooperative Game, Deck, Bag, and Pool Building, Hand Management, Legacy Game, Open Drafting, + 3 more","Game: Dragonfire, Mechanism: Campaign Games, Mechanism: Legacy, Players: Games with expansions that add solo play, Players: Games with Solitaire Rules, Setting: Dungeons & Dragons",2017,7.1
Rambo: The Board Game,Stealthily wage war as you make your own path through iconic films Rambo 2 & 3!,"Christopher Batarlis, Stephen Cooper","David Benzal, Henning Ludvigsen",Everything Epic Games,1.0,4.0,60.0,60.0,60.0,14.0,1.83,138,53,Wargames,"Miniatures, Modern Warfare, Movies / TV / Radio theme, Vietnam War, Wargame","Action Points, Cooperative Game, Grid Movement, Scenario / Mission / Campaign Game, Solo / Solitaire Game","Components: Miniatures, Country: Afghanistan, Country: Vietnam, Crowdfunding: Kickstarter, Digital Implementations: Tabletopia, Mechanism: Campaign Games, + 1 more",2020,6.8
Arrogance,Add a Brief Description,(Uncredited),,Ginger Fox Ltd.,4.0,8.0,,,,,1.0,30,8,Uncategorized,"Bluffing, Party Game, Trivia",,Series: Matchbox Games (Ginger Fox),2015,5.8
Burst My Bubble,Add a Brief Description,"Dan Crutchfield, Ryan A Smith",Mike Bocianowski,Purple Potato Games,3.0,5.0,45.0,90.0,67.5,10.0,,6,5,Uncategorized,Card Game,"Take That, Variable Phase Order",Crowdfunding: Kickstarter,2017,7.0
